"Zip Code","State","City","Zillow Home Value Index","Median Household Income"
15672,"PA","New Stanton",159247,94188
24149,"VA","Riner",164678,95351
28763,"NC","Otto",154616,41022
28726,"NC","East Flat Rock",155828,46110
56055,"MN","Lake Crystal",169311,108979
74872,"OK","Stratford",78763,59423
7702,"NJ","Shrewsbury",532032,263411
22427,"VA","Bowling Green",172698,76534
37362,"TN","Oldfort",86513,52074
16345,"PA","Pine Grove",98406,107076
32058,"FL","Lawtey",89446,57774
35579,"AL","Oakman",60335,49341
56514,"MN","Barnesville",172548,97603
10916,"NY","Hamptonburgh",322210,198834
16875,"PA","Gregg",186165,96286
15670,"PA","Salem",130176,104633
30178,"GA","Taylorsville",176090,76209
30547,"GA","Homer",172690,59214
49274,"MI","Reading",95910,63276
54170,"WI","Bovina",167424,99197
13438,"NY"," Remsen",120559,83801
54174,"WI","Suring",95277,56635
62640,"IL","Girard",80417,85813
28453,"NC","Magnolia",68950,48328
44609,"OH","Beloit",100932,82139
60421,"IL","Elwood",188662,124069
12525,"NY","Gardiner",252398,129059
74647,"OK","Newkirk",70024,68533
4222,"ME","Durham",244869,112518
8829,"NJ","High Bridge",237554,142658
12449,"NY","Lake Katrine",178626,82182
69357,"NE","Mitchell",100229,75451
32320,"FL","Apalachicola",133182,51346
55705,"MN","Aurora",77939,71995
43046,"OH","Millersport",181062,88602
17846,"PA","Pine",141762,82912
32087,"FL","Sanderson",77713,59343
5777,"VT"," West Rutland",144407,83450
20119,"VA","Catlett",359233,125801
20004,"DC","Washington",460169,142012
30511,"GA","Baldwin",127362,58423
38230,"TN","Greenfield",49424,53774
19555,"PA","Perry",158791,93873
28349,"NC","Kenansville",89137,65259
36320,"AL","Cottonwood",94543,51155
97022,"OR","Eagle Creek",424044,81299
29374,"SC","Pauline",142228,77582
63933,"MO","Campbell",69545,53413
13754,"NY"," Deposit",99831,54952
64747,"MO","Garden City",149468,80116
49870,"MI","Norway",64166,71691
74030,"OK","Drumright",39938,74366
60151,"IL","Maple Park",238508,130530
56057,"MN","Le Center",162361,93962
12117,"NY"," Mayfield",141452,72132
95570,"CA","Trinidad",458388,63143
46787,"IN","South Whitley",115710,85045
18822,"PA","Hallstead",96409,69953
42518,"KY","Bronston",99961,47652
55043,"MN","Lakeland",251841,148274
18660,"PA","Mountain Top",128085,87343
28088,"NC","Landis",123388,59167
6751,"CT","Bethlehem",254600,130537
72024,"AR","Carlisle",71132,75305
35118,"AL","Sylvan Springs",90146,62321
43532,"OH","Liberty Center",134551,90048
50651,"IA","La Porte City",135126,101357
53560,"WI"," Mazomanie",234872,108492
17028,"PA","East Hanover",214253,86931
28135,"NC","Polkton",73605,50782
43324,"OH","Huntsville",194527,81888
63048,"MO","Herculaneum",166516,90429
97064,"OR","Vernonia",212954,72099
15728,"PA","Clymer",74237,64768
27581,"NC","Stem",167150,74018
60301,"IL","Oak Park",170224,98792
8554,"NJ","Roebling",142422,107209
13131,"NY"," Parish",104181,77788
17364,"PA","Jackson",183860,86690
49253,"MI","Manitou Beach",178575,77026
55072,"MN","Sandstone",131432,57330
65740,"MO","Merriam Woods Village",82160,33374
13491,"NY","Winfield",107170,77496
49111,"MI","Eau Claire",120325,74695
67025,"KS","Cheney",141359,111413
70377,"LA","Montegut",57218,77094
6231,"CT","Hebron",253486,158583
38449,"TN","Ardmore",112682,63001
85936,"AZ","Saint Johns",94129,59347
1506,"MA","Brookfield",231086,90681
50674,"IA","Sumner",104881,95388
54968,"WI","Princeton",103566,64785
95542,"CA","Garberville",403289,42262
17252,"PA","St Thomas",150808,81451
18834,"PA","New Milford",118707,88465
23841,"VA","Dinwiddie",162110,81570
26385,"WV","Lost Creek",108469,82977
38075,"TN","Whiteville",67628,53834
77050,"TX","Houston",118962,59694
23603,"VA","Newport News",156295,70524
16668,"PA","Patton",69204,71525
16950,"PA","Westfield",80774,58057
66615,"KS","Topeka",184962,113689
98557,"WA","McCleary",180876,68711
95562,"CA","Rio Dell",182944,39330
75778,"TX","Murchison",120434,53783
2668,"MA","Barnstable",443339,140705
16651,"PA","Woodward",56707,66513
56473,"MN","Pillager",158628,74458
74653,"OK","Tonkawa",51470,79197
4040,"ME","Harrison",195368,63287
38326,"TN","Counce",151628,54037
98546,"WA","Grapeview",364914,73684
31606,"GA","Valdosta",121489,62159
8802,"NJ","Bethlehem",355198,210926
28032,"NC","Cramerton",130464,117234
27503,"NC","Bahama",271222,138205
31626,"GA","Boston",91921,53702
54107,"WI","Bonduel",127029,85132
17509,"PA","Sadsbury",221086,100188
45846,"OH","Fort Recovery",179397,148563
55767,"MN","Moose Lake",143244,71591
54538,"WI","Lac du Flambeau",262852,52424
14738,"NY","Carroll",91943,71058
10987,"NY","Tuxedo",470196,299619
27229,"NC","Candor",66010,51480
39897,"GA","Whigham",110202,54939
53103,"WI","Vernon",258742,133931
80951,"CO","Colorado Springs",273980,91122
18709,"PA","Luzerne",82000,51531
24236,"VA","Damascus",96477,44882
47923,"IN","Brookston",97963,90312
55055,"MN","Newport",200262,90813
72718,"AR","Cave Springs",258944,89782
13743,"NY"," Candor",103912,79481
56452,"MN","Hackensack",221165,49857
65723,"MO","Pierce City",85534,54733
4538,"ME","Boothbay Harbor",257794,47187
56466,"MN","Motley",160066,62086
72946,"AR","Mountainburg",84881,49501
98039,"WA","Medina",2860171,775642
37342,"TN","Hillsboro",120076,63441
55327,"MN","Dayton",283146,153547
96725,"HI","Holualoa",640795,79096
93453,"CA","Simmler",487231,81870
2670,"MA","Dennis",372088,52985
7423,"NJ","Ho Ho Kus",717985,445175
23696,"VA","Seaford",277187,143936
32343,"FL","Midway",158271,50316
37051,"TN","Cunningham",125587,62794
45723,"OH","Coolville",100920,66913
45843,"OH","Forest",96974,79574
16373,"PA","Richland",90470,75960
39041,"MS","Bolton",135092,64513
40379,"KY","Stamping Ground",154675,78576
54558,"WI","Saint Germain",176460,54867
15697,"PA","Youngwood",90167,64113
14172,"NY"," Wilson",144931,87000
46792,"IN","Warren",84915,88802
7857,"NJ","Netcong",251157,84669
75424,"TX","Blue Ridge",206546,84692
46157,"IN","Monrovia",160758,98458
55375,"MN","Saint Bonifacius",292421,146136
84745,"UT","La Verkin",216039,63321
1984,"MA","Wenham",609580,331719
38357,"TN","Michie",79016,44937
41007,"KY","Mentor",154501,104819
16858,"PA","Morris",79448,73511
51510,"IA","Carter Lake",91562,72146
49040,"MI","Colon",79527,60969
11732,"NY","East Norwich",657992,246194
23917,"VA","Boydton",122078,54999
72088,"AR","Fairfield Bay",77547,43555
97101,"OR","Amity",257735,95538
15636,"PA","Penn",262344,155784
44470,"OH","Southington",115220,81997
89040,"NV","Overton",200100,59910
13116,"NY","Minoa",117285,92576
22578,"VA","White Stone",315945,83751
28905,"NC","Marble",138361,38791
36351,"AL","New Brockton",88982,69198
40385,"KY","Waco",125334,50216
44288,"OH","Windham",80588,64877
54406,"WI","Amherst",168665,97113
30055,"GA","Mansfield",185869,72082
24528,"VA","Brookneal",77853,54957
1225,"MA","Cheshire",185727,90804
18458,"PA","Shohola",164277,80473
31831,"GA","Waverly Hall",169935,74371
34756,"FL","Montverde",356635,132847
70776,"LA","Saint Gabriel",204665,87613
97148,"OR","Yamhill",344193,96260
98392,"WA","Suquamish",273306,82022
48096,"MI","Ray",254816,124471
47665,"IN","Owensville",98570,87504
6018,"CT","Canaan",173642,64302
8836,"NJ","Bridgewater",547662,308725
46371,"IN","Rolling Prairie",159791,90234
53521,"WI","Brooklyn",255759,122104
48722,"MI","Bridgeport",82485,66035
97385,"OR","Sublimity",318037,87870
44847,"OH","Monroeville",108102,87821
80447,"CO","Grand Lake",377495,51239
13080,"NY"," Elbridge",120589,88343
2110,"MA","Boston",1159786,870712
49614,"MI","Bear Lake",138908,52514
53048,"WI","Lomira",153833,82328
15845,"PA","Johnsonburg",38474,64058
91906,"CA","Campo",302941,65233
54126,"WI","Morrison",165418,111755
55741,"MN","Gilbert",100848,81699
14821,"NY","Campbell",103575,71118
14471,"NY","Richmond",167237,72324
62558,"IL","Pawnee",126470,101437
46501,"IN","Argos",88585,68868
46797,"IN","Woodburn",142030,86366
43517,"OH","Edgerton",95248,76441
21561,"MD","Swanton",297443,65112
62069,"IL","Mount Olive",52590,70328
77364,"TX","Point Blank",135763,47255
73463,"OK","Wilson",55510,56959
3048,"NH","Mason",245440,93139
45850,"OH","Harrod",108570,86393
61085,"IL","Stockton",77371,75591
5764,"VT"," Poultney",144937,62315
12466,"NY","Port Ewen",182093,86450
19505,"PA","Washington",204779,91655
48063,"MI","Columbus",197371,111292
74547,"OK","Hartshorne",49951,55502
4254,"ME"," Livermore Falls",82667,41228
7046,"NJ","Mountain Lakes",775447,595172
16346,"PA","Cranberry",95572,65307
72662,"AR","Omaha",129926,47757
12484,"NY","Marbletown",277734,98589
93271,"CA","Three Rivers",320433,68691
24486,"VA","Weyers Cave",193823,85964
40056,"KY","Pewee Valley",205787,124966
54872,"WI","Siren",131429,49513
80535,"CO","Laporte",341313,77057
8092,"NJ","Eagleswood",250504,129175
97396,"OR","Willamina",166743,54045
78417,"TX","Corpus Christi",107207,59697
43542,"OH","Monclova",276654,159863
54949,"WI","Manawa",116004,80497
47161,"IN","New Salisbury",140486,75450
98648,"WA","Stevenson",303632,73285
18051,"PA","Weisenberg",304140,173855
17026,"PA","Bethel",181392,85125
62535,"IL","Forsyth",210792,196652
12529,"NY","Hillsdale",286817,76815
20676,"MD","Port Republic",332713,130527
48145,"MI","La Salle",140596,108083
13787,"NY","Colesville",118102,60719
80440,"CO","Fairplay",335306,57054
14062,"NY","Hanover",91191,71056
30567,"GA","Pendergrass",192409,67270
48436,"MI","Gaines",171432,95847
56567,"MN","New York Mills",117316,70440
89444,"NV","Wellington",281240,59794
26541,"WV","Maidsville",151809,65720
46773,"IN","Monroeville",136091,87431
7832,"NJ","Knowlton",252832,133386
27053,"NC","Mount Airy",132790,55114
43318,"OH","De Graff",98979,73496
61547,"IL","Mapleton",171386,134997
44234,"OH","Hiram",181466,94995
47520,"IN","Cannelton",68860,58153
60551,"IL","Sheridan",161755,97454
62075,"IL","Nokomis",42208,73976
21034,"MD","Darlington",267420,104249
53076,"WI","Richfield",339636,175274
1518,"MA","Fiskdale",306696,121566
22213,"VA","Arlington",829309,252016
61422,"IL","Bushnell",48293,65469
67449,"KS","Herington",49753,56848
49622,"MI","Central Lake",131981,55421
54015,"WI","Hammond",207105,99494
55917,"MN","Blooming Prairie",131343,95067
95560,"CA","Redway",263516,38132
13825,"NY"," Otego",140283,68947
75661,"TX","Uncertain",70763,44120
12809,"NY"," Argyle",160438,77796
24137,"VA","Penhook",279021,64850
53058,"WI","Nashotah",374430,233778
61434,"IL","Galva",60333,70430
93235,"CA","Ivanhoe",133186,45833
95231,"CA","French Camp",300652,61817
14125,"NY"," Oakfield",96558,80389
21140,"MD","Riva",436817,184517
43522,"OH","Grand Rapids",141137,91723
12775,"NY","Rock Hill",171762,91273
18346,"PA","Coolbaugh",106668,68755
54013,"WI","Glenwood City",129647,83205
30124,"GA","Cave Spring",132126,55413
37049,"TN","Cross Plains",197185,72917
93285,"CA","Wofford Heights",139806,34597
20158,"VA","Hamilton",542149,227643
43447,"OH","Millbury",132992,94579
4097,"ME","North Yarmouth",345982,151265
61360,"IL","Seneca",139568,96080
13308,"NY","Vienna",120235,66023
25315,"WV","Chesapeake",56411,47205
44040,"OH","Gates Mills",461107,411461
47638,"IN","Wadesville",168156,99735
1235,"MA","Hinsdale",183880,76922
45369,"OH","South Vienna",156778,86907
70653,"LA","Merryville",73657,56370
75141,"TX","Hutchins",107370,48350
5149,"VT"," Ludlow",224359,58496
54562,"WI","Three Lakes",226260,55808
73438,"OK","Healdton",35075,59956
37183,"TN","Wartrace",179626,65082
37144,"TN","Petersburg",84599,56923
8247,"NJ","Stone Harbor",1421615,57138
13667,"NY"," Norfolk",66290,56231
56461,"MN","Laporte",171464,64182
63037,"MO","Gerald",140022,57746
13411,"NY","Pittsfield",80702,53357
15846,"PA","Fox",87455,83058
43310,"OH","Belle Center",127864,79038
48179,"MI","Berlin",157264,90836
4259,"ME","Monmouth",186990,77214
76577,"TX","Thorndale",121919,66195
72858,"AR","Pottsville",120509,63001
80547,"CO","Timnath",478079,142205
4461,"ME"," Milford",119577,64002
6093,"CT","Suffield",278833,145118
13033,"NY","Ira",106813,81642
27233,"NC","Climax",143108,77046
37338,"TN","Graysville",85400,46679
95536,"CA","Ferndale",338039,67473
43342,"OH","Prospect",125961,86644
23919,"VA","Bracey",176074,56860
93202,"CA","Armona",153532,49103
23690,"VA","Yorktown",246283,69721
49648,"MI","Kewadin",429771,77666
49807,"MI","Bark River",107120,68151
55707,"MN","Barnum",146618,74301
1522,"MA","Holden",308566,127050
74035,"OK","Hominy",47077,64504
13461,"NY","Sherrill",141434,89744
16157,"PA","New Beaver",89366,73375
37806,"TN","Mascot",124570,47840
28790,"NC","Zirconia",236052,60086
57732,"SD","Deadwood",179579,64970
64061,"MO","Kingsville",191829,84492
7803,"NJ","Mine Hill",285878,122627
54129,"WI","Hilbert",155014,95730
63341,"MO","Wentzville",364588,178825
52052,"IA","Guttenberg",142600,67889
28742,"NC","Horse Shoe",254777,75819
45130,"OH","Hamersville",119906,63646
61046,"IL","Lanark",167954,83540
17034,"PA","Highspire",81124,49059
52208,"IA","Belle Plaine",77433,65279
53960,"WI","Rio",172948,89387
65452,"MO","Crocker",97999,48437
37756,"TN","Huntsville",61390,35146
73121,"OK","Oklahoma City",121439,100338
76225,"TX","Alvord",167647,90255
14812,"NY","Catlin",92112,67582
47143,"IN","Memphis",159865,85680
13668,"NY","Norwood",73162,67529
14081,"NY","Hanover",102206,55084
51023,"IA","Hawarden",87493,62996
78659,"TX","Paige",180924,66189
87008,"NM","Cedar Crest",283070,98823
12075,"NY"," Ghent",243249,98638
47032,"IN","Moores Hill",135646,77025
53933,"WI","Fox Lake",153425,66216
94508,"CA","Angwin",742385,109190
5656,"VT"," Johnson",180371,59953
8560,"NJ","Hopewell",366402,251312
56672,"MN","Remer",149211,37012
35083,"AL","Holly Pond",117154,48455
15679,"PA","South Huntingdon",128776,83540
21673,"MD","Trappe",278534,115207
43718,"OH","Belmont",103131,138220
21849,"MD","Parsonsburg",160720,71028
26059,"WV","Triadelphia",104842,82879
99323,"WA","Burbank",254027,92511
17562,"PA","Paradise",222894,84915
23062,"VA","Gloucester Point",217716,73924
38313,"TN","Beech Bluff",114684,63136
13476,"NY"," Vernon",125888,75207
15944,"PA","West Wheatfield",92033,72443
54113,"WI","Combined Locks",170042,118830
53108,"WI","Caledonia",216409,116089
58047,"ND","Horace",334547,174450
46989,"IN","Upland",120368,76940
49629,"MI","Elk Rapids",242103,75390
95982,"CA","Sutter",247604,81685
84318,"UT","Hyde Park",288198,112357
18972,"PA","Bridgeton",342636,102505
21756,"MD","Keedysville",275767,114712
47523,"IN","Dale",95013,71444
93066,"CA","Somis",951528,171103
73047,"OK","Hinton",88681,83105
61277,"IL","Prophetstown",79847,85114
45623,"OH","Crown City",73427,53233
61858,"IL","Oakwood",85415,78589
34737,"FL","Howey in the Hills",239321,94350
32443,"FL","Greenwood",85900,43200
3278,"NH","Warner",227335,89282
29940,"SC","Seabrook",206806,52219
80927,"CO","Colorado Springs",344225,58396
46065,"IN","Rossville",142962,82314
54234,"WI","Sister Bay",219889,57438
55073,"MN","Scandia",334865,127177
14435,"NY","Conesus",163204,87183
31046,"GA","Juliette",179083,86738
30259,"GA","Moreland",174516,76330
62275,"IL","Pocahontas",105692,84576
5735,"VT","Castleton",151717,65739
48831,"MI","Elsie",83579,62313
11796,"NY"," Islip",377815,142584
28385,"NC","Salemburg",106359,58193
30624,"GA","Bowman",87010,38745
64070,"MO","Lone Jack",210385,103748
13167,"NY","West Monroe",139310,79427
15563,"PA","Quemahoning",85188,68021
49101,"MI","Baroda",165779,77408
52033,"IA","Cascade",153362,94208
29168,"SC","Wedgefield",11967,39194
46510,"IN","Claypool",104165,75280
55718,"MN","Carlton",177656,80124
7460,"NJ","Hardyston",221860,126734
30669,"GA","Union Point",46827,38790
65734,"MO","Purdy",104211,45012
97019,"OR","Corbett",439262,97070
54817,"WI","Birchwood",176154,58179
98601,"WA","Amboy",413264,74961
46573,"IN","Wakarusa",163372,88312
55032,"MN","Harris",205655,93850
5363,"VT","Wilmington",199249,52806
41092,"KY","Verona",162414,96613
54810,"WI","Balsam Lake",184894,56354
84754,"UT","Monroe",211675,67938
95633,"CA","Garden Valley",377186,73152
96760,"HI","Keaau",238190,47013
21850,"MD","Pittsville",165400,58258
32346,"FL","Panacea",220058,40055
43824,"OH","Fresno",117676,64453
59922,"MT","Lakeside",331629,68078
17023,"PA","Washington",137515,79503
17082,"PA","Turbett",134089,66472
30171,"GA","Fairmount",165387,67550
62018,"IL","Rosewood Heights",65649,48353
6069,"CT","Sharon",368110,135450
17045,"PA","Liverpool",153048,70176
42378,"KY","Whitesville",100030,67630
12074,"NY"," Galway",222282,89125
37219,"TN","Nashville",311809,91767
55946,"MN","Kenyon",147645,83760
76462,"TX","Lipan",147090,86804
15445,"PA","Hopwood",126949,71920
29450,"SC","Huger",205154,51077
35989,"AL","Valley Head",100245,47788
55020,"MN","Elko New Market",344493,140471
54171,"WI","Sobieski",205300,118809
65063,"MO","New Bloomfield",161299,74569
16049,"PA","Perry",70722,67354
37375,"TN","Sewanee",230076,75660
38066,"TN","Rossville",237762,101674
47558,"IN","Montgomery",143728,83064
76823,"TX","Bangs",75633,49515
98548,"WA","Hoodsport",171996,48025
12520,"NY","Cornwall on Hudson",278558,149840
27283,"NC","Julian",139579,73564
65231,"MO","Auxvasse",144087,66655
2715,"MA","Dighton",339445,102556
26570,"WV","Fairview",105491,73130
74343,"OK","Fairland",72186,45409
14719,"NY","New Albion",68390,58958
4347,"ME","Hallowell",178178,73128
23069,"VA","Hanover",237693,91778
37356,"TN","Monteagle",180111,49304
1360,"MA"," Northfield",213227,84802
44846,"OH","Milan",137348,104401
49435,"MI","Marne",184681,111694
49657,"MI","McBain",104441,65794
24527,"VA","Blairs",110763,53498
28454,"NC","Maple Hill",108718,44183
49650,"MI","Lake Ann",172749,69428
32767,"FL","Paisley",121633,30458
37317,"TN","Copperhill",72913,38887
46553,"IN","New Paris",160428,87379
17563,"PA","Fulton",217701,76535
13480,"NY","Sangerfield",103435,73218
44445,"OH","New Waterford",115066,70005
46349,"IN","Lake Village",147647,80464
95485,"CA","Upper Lake",270032,35083
1223,"MA","Becket",198009,63200
3826,"NH","East Hampstead",314481,102720
45883,"OH","Saint Henry",195649,122253
44626,"OH","East Sparta",103590,68726
45314,"OH","Cedarville",170511,84213
53956,"WI","Randolph",126263,82572
66542,"KS","Tecumseh",170318,109282
7931,"NJ","Far Hills",896459,1453846
53598,"WI"," Windsor",251429,93190
98862,"WA","Winthrop",324557,82484
28525,"NC","Deep Run",78967,54787
71461,"LA","New Llano",88360,48968
1541,"MA","Princeton",363711,180928
11719,"NY","Brookhaven",340592,137129
24089,"VA","Fieldale",58749,34473
49246,"MI","Horton",159428,99205
59079,"MT","Shepherd",247679,88176
55768,"MN","Mountain Iron",125893,76588
89085,"NV","North Las Vegas",323477,115143
99148,"WA","Loon Lake",204031,46866
44643,"OH","Magnolia",120751,71048
61273,"IL","Orion",134761,97483
75681,"TX","Mount Enterprise",91262,46545
3608,"NH","Walpole",244298,121556
16038,"PA","Marion",108428,69239
56358,"MN","Ogilvie",158214,60469
20763,"MD","Savage",313595,71316
